x-axis,1
second,Volt
-1.100000E-06,+1.796683397144E+00
-1.098900E-06,+1.700200986117E+00
-1.097800E-06,+1.603718575090E+00
-1.096700E-06,+1.603718575090E+00
-1.095600E-06,+1.603718575090E+00
-1.094500E-06,+1.507236164063E+00
-1.093400E-06,+1.507236164063E+00
-1.092300E-06,+1.507236164063E+00
-1.091200E-06,+1.410753753036E+00
-1.090100E-06,+1.410753753036E+00
-1.089000E-06,+1.314271342009E+00
-1.087900E-06,+1.294974859804E+00
-1.086800E-06,+1.217788930982E+00
-1.085700E-06,+1.121306519955E+00
-1.084600E-06,+1.121306519955E+00
-1.083500E-06,+1.024824108928E+00
-1.082400E-06,+928.341697901E-03
-1.081300E-06,+928.341697901E-03
-1.080200E-06,+928.341697901E-03
-1.079100E-06,+928.341697901E-03
-1.078000E-06,+831.859286875E-03
-1.076900E-06,+812.562804669E-03
-1.075800E-06,+696.783911436E-03
-1.074700E-06,+638.894464821E-03
-1.073600E-06,+542.412053794E-03
-1.072500E-06,+542.412053794E-03
-1.071400E-06,+542.412053794E-03
-1.070300E-06,+542.412053794E-03
-1.069200E-06,+484.522607177E-03
-1.068100E-06,+445.929642767E-03
-1.067000E-06,+349.447231740E-03
-1.065900E-06,+330.150749534E-03
-1.064800E-06,+252.964820713E-03
-1.063700E-06,+195.075374096E-03
-1.062600E-06,+156.482409686E-03
-1.061500E-06,+156.482409685E-03
-1.060400E-06,+59.999998659E-03
-1.059300E-06,-36.482412368E-03
-1.058200E-06,-36.482412368E-03
-1.057100E-06,-132.964823395E-03
-1.056000E-06,-132.964823396E-03
-1.054900E-06,-229.447234422E-03
-1.053800E-06,-229.447234422E-03
-1.052700E-06,-287.336681039E-03
-1.051600E-06,-325.929645449E-03
-1.050500E-06,-422.412056476E-03
-1.049400E-06,-441.708538682E-03
-1.048300E-06,-518.894467503E-03
-1.047200E-06,-518.894467503E-03
-1.046100E-06,-518.894467503E-03
-1.045000E-06,-518.894467504E-03
-1.043900E-06,-615.376878530E-03
-1.042800E-06,-653.969842941E-03
-1.041700E-06,-769.748736174E-03
-1.040600E-06,-808.341700584E-03
-1.039500E-06,-904.824111612E-03
-1.038400E-06,-1.001306522638E+00
-1.037300E-06,-1.001306522638E+00
-1.036200E-06,-1.001306522638E+00
-1.035100E-06,-1.020603004842E+00
-1.034000E-06,-1.097788933666E+00
-1.032900E-06,-1.194271344692E+00
-1.031800E-06,-1.290753755718E+00
-1.030700E-06,-1.348643202336E+00
-1.029600E-06,-1.387236166745E+00
-1.028500E-06,-1.387236166745E+00
-1.027400E-06,-1.483718577772E+00
-1.026300E-06,-1.483718577772E+00
-1.025200E-06,-1.541608024390E+00
-1.024100E-06,-1.580200988799E+00
-1.023000E-06,-1.676683399826E+00
-1.021900E-06,-1.676683399826E+00
-1.020800E-06,-1.773165810853E+00
-1.019700E-06,-1.773165810853E+00
-1.018600E-06,-1.869648221880E+00
-1.017500E-06,-1.869648221881E+00
-1.016400E-06,-1.966130632907E+00
-1.015300E-06,-1.966130632907E+00
-1.014200E-06,-2.062613043934E+00
-1.013100E-06,-2.062613043934E+00
-1.012000E-06,-2.062613043934E+00
-1.010900E-06,-2.159095454961E+00
-1.009800E-06,-2.197688419373E+00
-1.008700E-06,-2.313467312606E+00
-1.007600E-06,-2.352060277015E+00
-1.006500E-06,-2.352060277015E+00
-1.005400E-06,-2.352060277015E+00
-1.004300E-06,-2.448542688042E+00
-1.003200E-06,-2.506432134659E+00
-1.002100E-06,-2.545025099069E+00
-1.001000E-06,-2.641507510096E+00
-999.900E-09,-2.641507510096E+00
-998.800E-09,-2.641507510096E+00
-997.700E-09,-2.699396956713E+00
-996.600E-09,-2.737989921123E+00
-995.500E-09,-2.737989921124E+00
-994.400E-09,-2.834472332150E+00
-993.300E-09,-2.873065296562E+00
-992.200E-09,-2.930954743177E+00
-991.100E-09,-2.930954743177E+00
-990.000E-09,-3.027437154204E+00
-988.900E-09,-3.027437154204E+00
-987.800E-09,-3.123919565231E+00
-986.700E-09,-3.123919565231E+00
-985.600E-09,-3.201105494054E+00
-984.500E-09,-3.220401976258E+00
-983.400E-09,-3.220401976258E+00
-982.300E-09,-3.220401976258E+00
-981.200E-09,-3.220401976258E+00
-980.100E-09,-3.297587905081E+00
-979.000E-09,-3.316884387286E+00
-977.900E-09,-3.432663280519E+00
-976.800E-09,-3.509849209338E+00
-975.700E-09,-3.509849209338E+00
-974.600E-09,-3.509849209338E+00
-973.500E-09,-3.509849209338E+00
-972.400E-09,-3.529145691546E+00
-971.300E-09,-3.606331620365E+00
-970.200E-09,-3.664221066983E+00
-969.100E-09,-3.702814031392E+00
-968.000E-09,-3.799296442419E+00
-966.900E-09,-3.799296442419E+00
-965.800E-09,-3.895778853446E+00
-964.700E-09,-3.895778853446E+00
-963.600E-09,-3.895778853446E+00
-962.500E-09,-3.992261264473E+00
-961.400E-09,-3.992261264473E+00
-960.300E-09,-3.992261264473E+00
-959.200E-09,-3.992261264473E+00
-958.100E-09,-4.088743675500E+00
-957.000E-09,-4.088743675500E+00
-955.900E-09,-4.088743675500E+00
-954.800E-09,-4.185226086527E+00
-953.700E-09,-4.185226086527E+00
-952.600E-09,-4.185226086527E+00
-951.500E-09,-4.185226086527E+00
-950.400E-09,-4.185226086527E+00
-949.300E-09,-4.185226086527E+00
-948.200E-09,-4.185226086527E+00
-947.100E-09,-4.281708497554E+00
-946.000E-09,-4.281708497556E+00
-944.900E-09,-4.378190908581E+00
-943.800E-09,-4.416783872994E+00
-942.700E-09,-4.474673319608E+00
-941.600E-09,-4.474673319608E+00
-940.500E-09,-4.474673319608E+00
-939.400E-09,-4.474673319608E+00
-938.300E-09,-4.474673319608E+00
-937.200E-09,-4.532562766226E+00
-936.100E-09,-4.571155730635E+00
-935.000E-09,-4.667638141662E+00
-933.900E-09,-4.667638141662E+00
-932.800E-09,-4.667638141662E+00
-931.700E-09,-4.667638141662E+00
-930.600E-09,-4.764120552689E+00
-929.500E-09,-4.764120552689E+00
-928.400E-09,-4.764120552689E+00
-927.300E-09,-4.764120552689E+00
-926.200E-09,-4.764120552689E+00
-925.100E-09,-4.764120552689E+00
-924.000E-09,-4.764120552689E+00
-922.900E-09,-4.860602963716E+00
-921.800E-09,-4.860602963716E+00
-920.700E-09,-4.860602963716E+00
-919.600E-09,-4.860602963716E+00
-918.500E-09,-4.860602963716E+00
-917.400E-09,-4.860602963716E+00
-916.300E-09,-4.860602963716E+00
